oblast,region,row_id,text,col,local_val,remote_val,action
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448367,Оптовая торговля отходами и ломом,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448367,Оптовая торговля отходами и ломом,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448368,Оптовая торговля ломом и отходами черных и цветных металлов,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448368,Оптовая торговля ломом и отходами черных и цветных металлов,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448375,"Специализированная оптовая торговля товарами, не включенными в другие группировки",y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448375,"Специализированная оптовая торговля товарами, не включенными в другие группировки",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448379,"Розничная торговля в неспециализированных магазинах преимущественно продуктами питания, напитками и табачными изделиями",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647935,"Розничная торговля преимущественно продуктами питания, напитками и табачными изделиями, в неспециализированных магазинах, являющихся торговыми объектами, с торговой площадью более 2000 кв.м (2000 кв.м и выше)",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448381,Прочая розничная торговля в неспециализированных магазинах,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647936,"Прочая розничная торговля в неспециализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м ",y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647937,"Прочая розничная торговля в неспециализированных магазинах, являющихся торговыми объектами, с торговой площадью более 2000 кв.м (2000 кв.м и выше)",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448409,Розничная торговля прочими бытовыми товарами в специализированных магазинах ,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448416,Розничная торговля электрическими бытовыми приборами в специализированных магазинах,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448416,Розничная торговля электрическими бытовыми приборами в специализированных магазинах,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647962,"Розничная торговля электрическими бытовыми приборами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647962,"Розничная торговля электрическими бытовыми приборами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448418,"Розничная торговля мебелью, осветительным оборудованием и прочими бытовыми товарами в специализированных магазинах",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647964,"Розничная торговля мебелью в специализированных магазинах, являющихся торговыми объектами, с торговой площадью более 2000 кв.м (2000 кв.м и выше)",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448433,Розничная торговля прочими товарами в специализированных магазинах,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448433,Розничная торговля прочими товарами в специализированных магазинах,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448437,Розничная торговля обувью и кожаными изделиями в специализированных магазинах,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448437,Розничная торговля обувью и кожаными изделиями в специализированных магазинах,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448438,"Розничная торговля обувью в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448438,"Розничная торговля обувью в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448440,Розничная торговля фармацевтическими товарами в специализированных магазинах,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647981,"Розничная торговля фармацевтическими товарами в специализированных магазинах, являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448444,Розничная торговля косметическими товарами и туалетными принадлежностями в специализированных магазинах ,y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448444,Розничная торговля косметическими товарами и туалетными принадлежностями в специализированных магазинах ,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647985,"Розничная торговля косметическими товарами и туалетными принадлежностями в специализированных магазинах,  являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122024,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,3647985,"Розничная торговля косметическими товарами и туалетными принадлежностями в специализированных магазинах,  являющихся торговыми объектами, с торговой площадью менее 2000 кв.м",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448468,"Розничная торговля вне магазинов, палаток, киосков или рынков",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448468,"Розничная торговля вне магазинов, палаток, киосков или рынков",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448471,"Прочая розничная торговля вне магазинов, палаток, киосков или рынков",y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448471,"Прочая розничная торговля вне магазинов, палаток, киосков или рынков",y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448473,Розничная торговля через сетевой маркетинг,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448473,Розничная торговля через сетевой маркетинг,y122019,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448474,Прочая розничная торговля вне магазинов,y122020,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448474,Прочая розничная торговля вне магазинов,y122021,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448474,Прочая розничная торговля вне магазинов,y122023,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448474,Прочая розничная торговля вне магазинов,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448477,Деятельность пассажирского железнодорожного транспорта в междугородном сообщении,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448478,Деятельность пассажирского железнодорожного транспорта в междугородном сообщении,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448479,Деятельность пассажирского железнодорожного транспорта в междугородном сообщении,y122022,,x,PATCHED
АЛМАТИНСКАЯ ОБЛАСТЬ,ИЛИЙСКИЙ РАЙОН,448483,Деятельность прочего пассажирского сухопутного транспорта,y122020,,x,PATCHED
